sample	H9.24h_066	H9.96h_029	H9.96h_180	H9.96h_095	H9.72h_094	H9.96h_056	H9.96h_165	H9.72h_050	H9.00hb4s_067	H9.72h_072	H9.12h_103	H9.96h_023	H9.36h_110	H9.24h_052	H9.72h_125	H9.96h_184	H9.36h_058	H9.96h_182	H9.72h_128	H9.96h_146	H9.96h_110	H9.96h_072	H9.72h_106	H9.72h_086	H9.36h_086	H9.36h_084	H9.96h_056	H9.72h_097	H9.00hb4s_056	H9.00hb4s_084	H9.24h_063	H9.96h_123	H9.00hb4s_058	H9.36h_112	H9.24h_054	H9.36h_163	H9.36h_083	H9.96h_179	H9.72h_034	H9.00hb4s_045	H9.00hb4s_096	H9.36h_010	H9.72h_068	H9.36h_029	H9.24h_029	H9.36h_147	H9.12h_062	H9.12h_043	H9.96h_104	H9.36h_103	H9.24h_021	H9.96h_192	H9.36h_126	H9.36h_171	H9.72h_105	H9.96h_040	H9.00hb4s_072	H9.72h_016	H9.12h_005	H9.36h_101	H9.00hb4s_087	H9.00hb4s_067	H9.96h_021	H9.72h_077	H9.36h_109	H9.00hb4s_053	H9.36h_119	H9.96h_184	H9.72h_029	H9.96h_059	H9.72h_040	H9.36h_170	H9.96h_039	H9.96h_116	H9.96h_169	H9.96h_175	H9.00hb4s_078	H9.96h_113	H9.36h_103	H9.36h_176	H9.96h_182	H9.36h_092	H9.96h_015	H9.96h_081	H9.96h_158	H9.36h_074	H9.36h_159	H9.24h_075	H9.72h_113	H9.12h_038	H9.96h_098	H9.24h_026	H9.72h_035	H9.24h_033	H9.00hb4s_016	H9.96h_114	H9.72h_087	H9.96h_160	H9.36h_096	H9.72h_111
RGS4	0.0	0.0	0.0	5.0875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.3448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.3219	0.251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.585	0.0	0.0	0.0
RGS5	0.0	3.1699	6.8826	1.0	6.6865	9.4973	6.1497	8.3064	5.8074	6.3398	4.6439	8.3663	0.0	5.8329	7.9542	11.0619	1.585	7.3038	7.0112	0.0	5.3212	10.1569	4.9069	3.0	7.0334	7.8274	9.4973	6.6439	1.585	0.0	0.0	0.0	0.0	1.0	6.3306	0.0	7.3853	8.1445	3.0	0.0	0.0	1.585	2.585	7.5157	7.4247	8.0688	7.2186	4.4594	1.0	4.585	1.585	6.7309	6.7944	3.7004	1.6554	8.3531	0.0	1.0	3.7004	7.2479	6.9189	5.8074	0.0	8.5699	7.3398	7.2843	7.0661	11.0619	7.4085	9.7194	0.0	1.0	9.1381	6.6865	7.2574	7.1497	0.0	0.0	4.585	1.0	7.3038	4.9069	8.9484	6.9189	6.9069	7.7483	8.69	0.0	3.8074	3.1699	4.8074	0.0	10.1141	3.8074	1.585	11.1783	1.0	7.6294	2.0	4.3219
RHAG	0.0	8.3443	6.87	8.1085	1.585	0.0	7.1426	1.0	0.0	8.4546	0.0	1.0	0.0	0.0	8.8948	0.0	0.0	6.4094	4.1699	1.0	2.0	1.0	7.9129	7.8642	0.0	0.0	0.0	9.0741	0.0	0.0	0.0	6.5078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.3923	0.0	0.0	1.585	0.0	0.0	0.0	0.0	0.0	1.585	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0661	4.585	10.4304	0.0	0.0	9.0386	9.8204	7.8948	0.0	10.609	0.0	0.0	6.4094	0.0	0.0	0.0	0.0	0.0	8.543	0.0	2.8074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.2946	0.0	0.0	10.0084
RHOJ	1.9928	0.0	2.0635	2.1375	1.0635	1.585	1.4114	1.0144	2.3306	1.0772	0.263	1.3277	2.0531	0.0	0.0	3.3674	0.0	1.7485	0.5945	0.0	1.4854	4.8699	1.157	1.9709	1.5753	2.848	1.585	1.5801	1.0144	0.0	1.4383	2.5084	0.0	2.6938	0.0	1.6041	3.079	0.0	1.0	2.8777	0.0	1.6871	1.7137	2.0	0.0	1.546	1.0	0.0	1.0772	2.1763	0.0	1.8237	2.4356	0.0	0.0	5.1048	0.9635	1.0072	2.8074	2.7803	1.4957	2.3306	2.1375	0.9855	2.3785	0.696	0.0	3.3674	3.1375	4.0575	1.516	2.6938	6.0237	0.9635	1.0	0.9928	1.0286	1.6599	2.1763	0.0	1.7485	1.0	1.0286	4.7038	1.5311	0.9928	1.263	0.0	2.4033	1.8718	1.6135	0.0	0.0	1.0072	0.0	2.2265	1.7049	7.0565	2.0772	1.2869
RINT1	10.2796	0.0	0.0	0.0	4.3923	9.4878	6.3219	0.0	5.5236	8.1849	6.4919	4.5236	7.4838	0.0	0.0	0.0	2.585	0.0	1.0	0.0	7.4009	0.0	8.224	0.0	1.585	4.9069	9.4878	0.0	5.9069	7.7415	3.1699	4.2479	0.0	6.4094	5.7514	9.1724	7.9542	9.1497	7.7814	7.9307	0.0	6.375	3.9069	0.0	0.0	7.0717	2.0	0.0	4.3923	5.1293	5.4263	0.0	7.8827	7.3309	1.0	7.4429	7.0217	0.0	0.0	4.5236	5.858	5.5236	0.0	8.5275	6.1085	0.0	6.1699	0.0	5.3923	6.2668	7.4346	2.0	0.0	5.9307	0.0	0.0	4.4594	0.0	5.1293	7.9051	0.0	5.1293	0.0	10.1448	0.0	1.585	5.9998	9.1137	6.1293	5.5236	0.0	0.0	4.585	0.0	6.4263	4.9069	3.7004	0.0	7.0768	5.3923
RNASE1	0.0	0.0	0.0	4.2479	0.0	0.0	0.0	3.585	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	4.7004	0.0	0.0	0.0	0.0	6.9887	2.0	7.2574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8074	0.0	0.0	7.8455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5236	0.0	1.0	0.0	2.0	6.4604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.6439	0.0	0.0	4.5236	0.0	0.0	0.0	0.0	0.0	5.4263	0.0	0.0	0.0	1.585	0.0	0.0	0.0	0.0	0.0	0.0	6.5392	0.0	1.0	0.0	0.0
RNF11	4.1659	4.7004	7.1085	4.585	5.858	8.8941	0.0	5.6444	1.585	7.0335	0.0	8.9367	2.585	5.0444	7.0334	1.585	5.858	5.585	0.0	7.0112	4.9542	8.098	6.0661	7.5392	5.7533	2.3219	8.8941	1.585	1.585	7.8464	7.7142	6.7942	2.3219	0.0	7.1799	5.7004	7.7278	0.0	5.6147	1.0	0.0	7.9887	1.585	6.8202	1.0	4.3219	1.585	5.9307	6.6147	4.858	7.6794	7.7868	7.375	3.9069	4.6439	4.3219	7.8647	2.585	0.0	7.0334	4.7004	1.585	0.0	4.0	7.5774	0.0	4.3219	1.585	0.0	8.0358	3.585	1.0	0.0	4.858	9.2596	5.2479	5.4263	5.4263	4.858	7.0661	5.585	5.8074	1.0	0.0	0.0	8.6474	7.3398	8.2762	7.924	0.0	0.0	8.0279	6.2095	7.3219	6.3038	8.7246	6.1085	0.0	6.7782	2.3248
RSPO2	0.0	1.0	0.0	0.0	7.2095	6.5236	0.0	3.9069	0.0	2.3219	0.0	0.0	0.0	0.0	7.5157	0.0	0.0	0.0	0.0	0.0	1.0	6.8202	0.0	0.0	0.0	0.0	6.5236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	7.6511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.7347	0.0	4.701	8.9896	5.2479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.6147	2.3219	0.0	0.0	0.0
RSPO3	0.0	0.0	0.0	4.0875	7.0	9.6203	0.0	9.0	0.0	1.0	0.0	8.7649	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	8.7188	0.0	0.0	0.0	6.2095	9.6203	5.7279	0.0	0.0	0.0	4.3923	0.0	0.0	0.0	0.0	0.0	0.0	5.2095	0.0	0.0	0.0	4.1699	0.0	0.0	0.0	0.0	0.0	7.5774	7.0661	0.0	6.3923	3.3219	1.0	0.0	7.5078	0.0	2.3219	0.0	4.0875	0.0	0.0	0.0	1.0	4.0	0.0	3.1699	0.0	0.0	7.9129	1.0	0.0	10.9622	6.5236	0.0	6.9887	0.0	0.0	7.0661	0.0	0.0	6.6865	0.0	5.7004	0.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0	0.0	0.0	0.0	5.5236	8.3619	7.7004	0.0	5.5546
RYR3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.585	0.0	0.0	0.0	0.0	0.0	0.0	2.8074	2.0	0.0	0.0	0.0	1.585	0.0	0.0	0.0	0.0	2.3219	2.0	0.0	0.0	1.585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.3219	1.0	3.8074	0.0	0.0	0.0	0.0	0.0	1.585	0.0	0.0	1.585	0.0	8.0633	0.0	0.0	0.0	1.5656	0.0	0.0	0.0	0.0	2.585	2.3646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.851	0.0	5.3219	2.585	0.0
SAMD15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.5546	0.0	0.0	0.0	5.0444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.5546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCRN3	0.0	0.0	1.0	7.375	4.7549	0.0	0.0	5.2479	0.0	2.585	0.0	0.0	1.0	0.0	0.0	1.0	2.8718	0.0	0.0	0.0	0.9635	0.0	1.0	4.4594	0.9855	0.0	0.0	6.9403	0.0	0.0	0.0	0.0	0.0	2.0215	1.0	7.5841	2.6206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.1627	0.0	0.0	0.9561	1.0	2.585	7.5786	0.0	0.0	0.0	2.0	1.144	2.8258	0.0	0.0	8.4757	5.5543	1.0356	4.6427	1.0	0.0	0.0	0.0	0.0	8.411	4.641	0.0	1.0	0.0	1.585	0.0	6.0875	0.0	0.0	1.263	6.4429	1.0	3.0	2.0	0.0	8.0982	0.0	0.0	1.0	7.7813	0.0	3.1699	8.066	0.0	0.0	1.0	0.0
SEL1L3	5.2854	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.3219	0.0	0.0	0.0	6.5236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0875	8.3663	0.0	0.0	0.0	0.0	2.0	0.0	3.1699	3.0	0.0	0.0	1.585	0.0	0.0	0.0	0.0	0.0	1.585	2.3219	0.0	0.0	1.0	0.0	5.9773	0.0	0.0	0.0	6.4917	0.0	3.7004	0.0	5.4077	0.0	0.0	0.0	0.0	6.9425	4.858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	6.3219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5236	0.0	0.0	0.0	7.0448	6.6724	0.0	6.2854	0.0	0.0	0.0
SERPINB9	10.3035	10.6121	10.2351	11.7192	10.4869	8.9987	8.7853	10.619	7.42	10.6614	5.717	9.8829	6.9905	9.5261	8.9983	11.225	6.1591	12.1944	10.4076	13.1134	12.282	9.0237	10.2627	11.7783	8.3637	8.5443	8.9987	9.5535	9.5668	5.5385	8.6247	9.6349	6.559	6.6551	9.4029	9.5445	8.7655	12.3594	9.6062	4.3262	5.2806	8.9303	9.9278	9.1796	10.8943	9.0185	9.5171	3.9136	11.4712	8.4399	8.264	13.2524	9.1183	11.1018	11.5809	10.095	6.5087	9.8571	6.27	8.5632	6.1936	7.42	11.1932	6.6036	9.6836	4.5844	6.726	11.225	9.7584	6.3856	9.9452	7.2055	8.2185	9.8607	13.817	13.4474	7.6438	12.3533	8.4399	9.9962	12.1944	7.9227	9.8826	10.0324	11.3944	9.6069	8.3451	8.4631	9.1448	5.6082	9.3018	8.6888	10.5906	9.9374	4.6147	10.2024	11.518	11.5972	7.7454	11.1634
SERPINE1	0.8718	3.2675	0.0	3.2494	0.0	2.8115	2.6781	2.3618	2.4276	1.0909	6.676	1.111	3.0126	4.0635	3.0426	2.7463	1.0496	0.0	3.211	3.4957	2.2016	1.0286	2.9709	1.757	4.0418	5.4545	2.8115	3.2525	3.189	1.0976	0.9486	2.774	2.3561	2.774	1.7137	3.1177	3.2675	3.6531	0.0	1.7613	3.2943	1.2016	2.5801	3.6599	1.111	3.4114	2.4906	0.0	3.6159	2.7159	1.5993	1.8197	2.9088	3.0738	3.441	2.266	2.3978	4.5084	1.0	5.0157	2.4489	2.4276	1.9486	2.3923	3.6473	2.0356	2.8298	2.7463	3.2063	3.269	2.8176	3.0514	1.5607	0.0	1.6415	4.5323	3.144	3.904	2.7159	2.6462	0.0	3.067	4.3978	1.0566	1.4594	3.4919	2.7093	0.0	3.4555	1.0976	2.4303	1.0144	2.8156	3.0942	2.251	1.4906	2.669	2.9411	3.6982	2.4436
SESN1	0.0	0.0	2.8074	0.0	0.0	0.0	0.0	0.0	0.0	5.4594	0.0	0.0	4.858	0.0	0.0	5.5091	2.8074	0.0	0.0	0.0	0.0	8.5469	3.7004	1.585	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.8074	0.0	0.0	0.0	4.7549	3.8074	0.0	0.0	0.0	4.3219	0.0	0.0	0.0	7.3219	1.0	0.0	1.0	0.0	0.0	7.2946	0.0	1.0	4.1699	0.0	0.0	0.0	0.0	0.0	6.4757	8.6689	0.0	0.0	0.0	3.8074	0.0	0.0	5.5091	0.0	4.2479	4.7004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.9069	0.0	0.0	0.0	0.0	0.0	6.9307	0.0	0.0	0.0	1.0	0.0	0.0	3.4594	6.858	3.1699	0.0	0.0	4.6792	0.0	0.0
SGK1	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.585	8.1447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5236	4.9878	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.585	1.0	0.0	1.585	0.0	8.3707	2.0	0.0	2.3219	0.0	0.0	6.1085	1.0	0.0	6.3219	2.3219	0.0	2.585	0.0	0.0	1.0	0.0	0.0	0.0	4.4594	0.0	1.0	0.0	7.0874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3219	0.0	0.0	5.0	0.0	0.0	0.0	4.9069	1.0	0.0	0.0	1.0	0.0	3.9069	0.0	1.585	5.6147	6.7148	0.0	2.8074	0.0	0.0
SHISA2	9.6621	7.9568	7.3723	0.0	8.5547	0.0	1.8359	8.5535	10.8924	10.2986	0.0	0.0	8.2551	0.0	8.1037	12.2469	9.151	10.7053	8.7297	10.9082	1.852	1.0286	6.6169	7.2504	6.882	8.7616	0.0	9.7143	6.2963	9.7443	1.263	5.2869	7.7247	7.0236	2.4141	11.0922	6.3382	11.9701	5.2242	7.6653	9.6946	8.0271	6.0982	6.9086	0.0	6.9927	0.0	0.0	0.0	8.065	0.0	0.0	9.2158	5.6401	7.6798	9.0781	9.2242	7.4588	0.0	6.932	8.6686	10.8924	7.0191	0.0	5.6144	9.2446	7.8307	12.2469	9.7392	6.312	9.6247	7.6564	0.0	0.0	8.2104	8.4489	10.1943	0.0	8.065	6.7534	10.7053	5.3388	1.5753	2.0072	8.1111	7.248	4.5373	0.0	8.7134	1.0	4.1001	4.8125	1.2203	0.0	8.9144	1.6041	10.4308	7.6024	7.9121	11.8684
SLC29A3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.676	0.0	4.585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.585	5.2479	0.0	0.0	0.0	0.0	0.0	6.0875	0.0	1.0	2.8074	4.3923	3.585	0.0	0.0	0.0	3.4594	0.0	0.0	0.0	0.0	1.585	6.1075	1.0	0.0	1.0	0.0	0.0	0.0	3.7004	0.0	0.0	7.2574	0.0	1.585	2.0	4.858	0.0	0.0	1.585	2.8074	0.0	3.9069	0.0	0.0	1.585	3.7004	0.0	0.0	0.0	0.0	0.0	0.0	4.6439	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.4594	0.0	0.0	0.0	6.6865	0.0	3.9069	0.0	0.0	0.0	0.0	4.1699
SLC39A8	10.1978	2.757	4.2479	2.0	5.6996	0.4854	0.0	0.0	3.9718	4.126	7.9484	6.9425	2.0	0.0	4.5211	7.7279	5.9069	5.0875	5.8076	2.211	7.7944	4.126	2.7181	1.0	1.0496	7.5616	0.4854	6.5432	1.8074	1.0	4.2479	2.2327	0.0	4.7655	8.7957	7.4595	8.2303	8.2416	5.9773	0.84	0.0	0.0	2.0072	2.433	8.0988	5.2612	5.6724	1.0	8.7879	6.2885	6.7549	1.585	3.8166	7.5057	6.6546	1.0	2.3391	7.6021	4.585	6.8684	6.5604	3.9718	2.3868	0.9928	6.7957	0.0	6.746	7.7279	2.8074	5.1699	1.2388	3.4343	6.9403	6.1497	3.6358	1.0	5.55	0.0	6.2885	7.4179	5.0875	7.0444	2.0144	7.5062	0.0	6.8561	7.4091	0.0	1.9964	2.8074	0.0	6.304	3.479	7.6668	1.0	0.0	7.9889	0.0	8.817	9.2484
SLCO4C1	1.6736	1.0635	0.0	2.3334	0.0	3.4764	1.0	2.373	4.9388	2.272	3.1715	2.1731	1.6599	3.0	0.0	2.7268	1.0	0.0	2.3016	2.0875	2.4276	0.9635	5.5555	4.8273	1.9782	5.9507	3.4764	1.585	3.9107	1.5801	0.0	3.5021	2.067	3.106	4.0045	5.5862	1.7527	2.3277	1.5558	3.5033	3.0179	1.263	3.0514	0.0	2.5534	5.2126	0.0	0.0	4.1699	2.0321	1.2388	1.6736	1.4803	2.546	2.546	0.0	2.6508	1.9782	4.585	1.6462	1.9336	4.9388	1.585	0.7655	6.0317	3.8074	1.6462	2.7268	3.121	1.0	1.0	4.275	2.5084	0.0	2.5336	7.5206	1.3334	4.0126	2.0321	2.585	0.0	5.0704	1.9782	1.0	2.272	1.6135	1.6415	1.5801	2.6462	3.7004	1.2388	3.4686	2.111	2.0391	0.0	3.4673	1.9523	2.1827	2.4303	4.7549
SLFN12	0.0	0.0	2.26	1.0	1.0	4.9045	2.1538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9964	6.8374	2.0	1.0	2.0	0.0	2.0	2.3219	0.0	1.546	0.0	0.0	4.9045	2.8074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.585	0.0	1.3561	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.568	0.0	2.3219	2.8074	0.0	1.0	0.0	0.0	0.0	2.585	0.0	0.0	1.0	6.8374	1.0	5.7279	1.0	0.0	0.0	3.3219	1.585	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.585	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	6.5234	0.0	0.0	0.0	0.0	0.0	0.0
SLITRK6	0.0	1.0	0.0	0.0	1.0	9.8903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.6439	10.7467	0.0	1.585	0.0	0.0	9.8903	0.0	2.585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	8.9801	0.0	0.0	0.0	5.6147	0.0	0.0	0.0	3.3219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.9018	0.0	0.0	0.0	0.0	8.2432	0.0	6.8329	0.0	0.0
SMCR7	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.585	0.0	0.0	0.0	0.0	0.0	0.0	4.9069	0.0	0.0	0.0	0.0	0.0	4.7549	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.8612	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
SMYD2	0.0	0.0	1.0	4.5236	4.8074	5.585	1.0	0.0	0.0	7.9425	0.0	1.585	5.3923	0.0	0.0	0.0	3.7004	0.0	1.0	1.0	0.0	7.4704	2.585	1.0	6.975	6.7549	5.585	0.0	0.0	0.0	0.0	0.0	0.0	2.585	0.0	0.0	4.3219	5.3576	5.7814	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.3219	4.858	0.0	8.0661	6.0224	6.0661	0.0	0.0	0.0	5.8074	1.0	4.858	0.0	0.0	2.585	5.7004	2.3219	0.0	5.2479	0.0	1.0	2.3219	0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	4.858	5.8329	0.0	5.858	0.0	6.2095	0.0	1.0	2.8074	0.0	0.0	0.0	0.0	0.0	6.4757	5.4594	0.0	0.0	0.0	0.0	5.5546	0.0
SOCS5	0.0	4.3923	0.0	3.0	0.0	1.0	0.0	0.0	1.585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	5.3923	1.0	1.0	0.0	6.6137	0.0	2.0	2.3219	0.0	3.7004	7.5236	6.2854	6.9307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.585	2.0	0.0	0.0	0.0	5.7814	0.0	0.0	0.0	4.7004	0.0	0.0	5.5236	0.0	0.0	4.3923	2.0	1.585	1.0	7.8074	6.4094	0.0	5.8826	0.0	1.585	8.9159	0.0	0.0	0.0	3.585	2.0	0.0	7.7212	0.0	5.7814	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6.8074	0.0	0.0	0.0	0.0	0.0	0.0	5.585	0.0	0.0	0.0	1.0	0.0
SOS2	6.6865	1.0	0.0	7.6439	0.0	1.0	5.8074	4.3923	7.1681	4.3923	0.0	0.0	3.3219	9.5305	2.0	8.676	4.3923	2.0	6.6724	8.7978	7.6795	8.1241	6.6865	6.3038	1.585	8.8173	1.0	0.0	1.585	4.3923	0.0	0.0	0.0	6.3219	4.5236	8.0174	6.671	1.585	1.585	5.0444	0.0	1.0	0.0	1.0	4.6433	7.0334	2.3219	2.0	4.2479	6.6865	3.0	1.585	4.8156	6.7142	5.2854	6.2095	0.0	2.3219	3.8074	6.2854	0.0	7.1681	1.0	5.1293	5.2854	0.0	6.5236	8.676	1.0	6.0875	3.0	0.0	7.4757	7.3038	0.0	8.2046	6.8826	4.957	6.6865	7.4433	2.0	4.858	2.0	0.0	6.4429	3.9069	6.4542	0.0	5.8074	5.3923	7.5978	0.0	7.858	1.585	6.8788	4.9069	8.4094	6.9931	8.836	2.0
SPATA6	0.0	3.4594	0.0	3.9203	1.5993	0.0	0.0976	0.856	4.943	0.0	0.0	1.0	2.1827	1.0144	4.4121	0.0	0.0	0.0	4.0	0.0	0.0	4.3923	1.0	0.0	0.0	1.0	0.0	7.1394	0.0	0.0	0.0	1.0	7.4009	2.5656	0.0	0.0	2.5826	4.3284	1.0	0.0	0.7225	2.2141	0.0	0.0	0.0	4.1707	1.0	0.0	3.116	0.7137	0.0	4.3241	5.0295	2.5874	6.4596	0.0	2.6668	0.0	0.0	3.851	7.9217	4.943	0.0	2.3132	5.954	6.1952	4.2479	0.0	3.1699	2.3219	1.541	2.696	0.0	0.0	0.0	0.0	3.1359	4.3937	0.7137	6.154	0.0	5.4263	2.1506	8.1344	2.7115	1.0072	0.0	0.0	1.0496	0.0	3.1699	4.3219	0.0	0.0	6.1518	0.0	2.3533	6.7275	1.9672	7.0553
SPP1	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.8186	1.0	1.0	6.2095	0.0	0.0	0.0	5.8074	0.0	0.0	0.0	7.3576	0.0	5.6147	0.0	4.4594	0.0	0.0	4.2479	0.0	6.2668	0.0	1.0	0.0	5.1699	7.8467	0.0	0.0	4.2479	7.3497	0.0	1.585	0.0	1.585	8.29	0.0	0.0	1.0	0.0	4.5236	0.0	0.0	11.6686	0.0	6.1497	6.7682	0.0	0.0	8.3083	0.0	0.0	0.0	6.2479	0.0	0.0	0.0	0.0	4.2479	0.0	0.0	5.7004	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.585	0.0	1.0	6.3576	0.0	0.0	0.0	0.0	0.0
